true,10/15/2022,6,67,873,69
true,10/20/2022,6,84,2779,504
false,10/27/2022,6,38,701,96
true,10/18/2022,6,57,2963,106
false,10/20/2022,6,45,2757,546
true,10/16/2022,6,8,1630,424
false,10/18/2022,6,7,2578,838
false,10/24/2022,6,65,1449,302
true,10/28/2022,6,16,1293,15
true,10/18/2022,6,28,2385,457
true,10/28/2022,6,36,1969,132
true,10/15/2022,6,72,366,975
false,10/16/2022,6,100,2785,791
true,10/29/2022,6,97,1442,995
false,10/16/2022,6,95,172,52
true,10/29/2022,6,93,436,96
true,10/20/2022,6,82,401,815
true,10/23/2022,6,42,2111,864
false,10/29/2022,6,15,1892,697
true,10/22/2022,6,12,1924,288
true,10/17/2022,6,52,2657,911
false,10/22/2022,6,13,1770,941
true,10/24/2022,6,43,2812,763
true,10/22/2022,6,59,1857,942
false,10/24/2022,6,73,2228,931
true,10/24/2022,6,18,2221,689
false,10/15/2022,6,52,153,166
true,10/25/2022,6,32,676,340
true,10/18/2022,6,84,2342,417
true,10/27/2022,6,18,1502,59
false,10/28/2022,6,57,227,996
true,10/28/2022,6,14,1058,930
false,10/22/2022,6,78,1369,855
false,10/24/2022,6,41,984,577
true,10/28/2022,6,40,2814,543
true,10/17/2022,6,93,1427,175
false,10/22/2022,6,8,85,971
true,10/25/2022,6,9,2162,120
false,10/17/2022,6,98,309,825
true,10/17/2022,6,43,1038,81
false,10/25/2022,6,38,2776,202
true,10/25/2022,6,16,2953,222
false,10/17/2022,6,76,2560,834
true,10/16/2022,6,27,1691,619
true,10/23/2022,6,13,1449,18
true,10/24/2022,6,10,1029,584
false,10/23/2022,6,23,1424,323
false,10/29/2022,6,92,1645,99
true,10/18/2022,6,84,2313,483
false,10/15/2022,6,51,2975,139
true,10/22/2022,6,93,1049,684
false,10/18/2022,6,53,1206,455
false,10/20/2022,6,61,2687,164
true,10/26/2022,6,28,1139,226
true,10/24/2022,6,58,2346,277
true,10/19/2022,6,53,5,581
true,10/23/2022,6,72,2275,647
false,10/16/2022,6,6,1763,96
false,10/25/2022,6,50,1238,172
true,10/22/2022,6,72,1429,569
false,10/17/2022,6,93,1239,34
true,10/21/2022,6,8,2462,698
true,10/26/2022,6,57,26,857
true,10/21/2022,6,79,2417,495
false,10/19/2022,6,99,1718,409
true,10/29/2022,6,52,876,254
true,10/28/2022,6,27,1605,398
true,10/23/2022,6,81,2390,898
false,10/25/2022,6,82,1731,142
true,10/21/2022,6,72,2873,854
true,10/29/2022,6,33,2376,371
false,10/17/2022,6,21,2649,552
false,10/29/2022,6,82,2534,459
false,10/29/2022,6,16,2794,118
false,10/21/2022,6,74,2511,434
true,10/17/2022,6,52,1367,392
false,10/22/2022,6,64,688,627
false,10/22/2022,6,47,2726,651
false,10/21/2022,6,16,1086,802
false,10/28/2022,6,56,2888,984
false,10/20/2022,6,55,2641,88
false,10/26/2022,6,37,2272,310
true,10/24/2022,6,14,448,114
true,10/29/2022,6,13,880,442
false,10/15/2022,6,30,299,520
false,10/28/2022,6,31,1903,813
false,10/29/2022,6,11,2403,363
true,10/25/2022,6,78,952,13
true,10/19/2022,6,69,537,493
true,10/20/2022,6,69,2574,956
false,10/29/2022,6,22,934,697
true,10/24/2022,6,24,2476,288
true,10/27/2022,6,67,148,455
false,10/18/2022,6,29,1809,349
false,10/18/2022,6,57,454,404
false,10/17/2022,6,1,2180,351
true,10/26/2022,6,21,727,481
false,10/28/2022,6,32,2286,376
false,10/29/2022,6,29,748,710
true,10/18/2022,6,27,2332,332
true,10/16/2022,6,31,2168,780
false,10/28/2022,6,17,1102,795
false,10/18/2022,6,44,384,433
false,10/23/2022,6,31,1086,18
false,10/26/2022,6,44,1818,783
false,10/20/2022,6,29,2599,336
false,10/28/2022,6,26,126,363
true,10/23/2022,6,4,1184,275
true,10/22/2022,6,27,2026,11
false,10/25/2022,6,28,1382,920
false,10/24/2022,6,38,619,243
true,10/17/2022,6,70,595,611
false,10/18/2022,6,23,2265,808
true,10/29/2022,6,9,2644,104
false,10/28/2022,6,33,2665,822
true,10/19/2022,6,32,2188,438
false,10/20/2022,6,56,1981,556
true,10/17/2022,6,27,1569,514
true,10/20/2022,6,98,1917,11
true,10/23/2022,6,18,920,654
false,10/25/2022,6,40,503,744
true,10/27/2022,6,52,2583,251
true,10/20/2022,6,30,296,580
true,10/16/2022,6,90,2814,369
true,10/17/2022,6,97,2007,498
true,10/23/2022,6,4,2166,641
false,10/21/2022,6,13,2930,459
false,10/22/2022,6,30,381,563
true,10/21/2022,6,34,569,845
true,10/23/2022,6,29,1715,384
true,10/23/2022,6,73,847,360
true,10/20/2022,6,37,258,855
true,10/27/2022,6,99,1750,579
true,10/25/2022,6,27,638,605
true,10/18/2022,6,93,1834,623
true,10/25/2022,6,28,681,481
false,10/26/2022,6,76,1575,668
false,10/21/2022,6,29,1881,616
true,10/24/2022,6,50,1000,889
false,10/17/2022,6,30,2948,906
true,10/18/2022,6,27,2831,148
true,10/25/2022,6,69,2333,529
true,10/20/2022,6,37,302,507
true,10/29/2022,6,72,1138,170
false,10/20/2022,6,78,1186,403
false,10/25/2022,6,39,641,9
true,10/21/2022,6,78,2653,75
true,10/19/2022,6,60,2188,518
true,10/23/2022,6,1,2491,780
false,10/28/2022,6,64,1038,398
false,10/27/2022,6,79,2550,210
true,10/17/2022,6,95,1221,181
false,10/24/2022,6,23,2585,279
false,10/29/2022,6,98,696,134
true,10/19/2022,6,42,471,805
true,10/21/2022,6,9,352,968
true,10/26/2022,6,31,894,215
false,10/28/2022,6,97,121,399
false,10/23/2022,6,84,31,952
true,10/20/2022,6,97,2883,342
false,10/15/2022,6,93,2287,260
false,10/23/2022,6,45,548,230
true,10/22/2022,6,59,2320,640
true,10/27/2022,6,77,2493,681
false,10/18/2022,6,84,649,765
false,10/17/2022,6,74,576,377
true,10/18/2022,6,87,187,63
true,10/15/2022,6,33,1082,485
true,10/25/2022,6,93,595,262
true,10/22/2022,6,46,1658,592
true,10/29/2022,6,58,2584,103
true,10/28/2022,6,55,522,666
false,10/16/2022,6,14,3,276
false,10/19/2022,6,22,931,246
true,10/29/2022,6,19,2361,920
true,10/16/2022,6,92,2589,885
true,10/25/2022,6,79,594,277
false,10/27/2022,6,25,2972,633
false,10/29/2022,6,75,1794,819
true,10/24/2022,6,34,2529,586
true,10/24/2022,6,26,1383,27
false,10/21/2022,6,98,109,760
true,10/22/2022,6,87,2955,190
false,10/19/2022,6,90,2445,264
false,10/15/2022,6,66,1549,639
false,10/15/2022,6,19,2846,668
true,10/20/2022,6,72,654,597
true,10/16/2022,6,60,2519,248
true,10/20/2022,6,85,330,956
false,10/19/2022,6,90,2987,548
true,10/21/2022,6,58,750,717
true,10/24/2022,6,54,483,441
false,10/16/2022,6,39,2011,44
false,10/24/2022,6,98,667,679
true,10/21/2022,6,82,2369,429
true,10/27/2022,6,67,2358,502
false,10/25/2022,6,19,1983,75
false,10/26/2022,6,22,55,894
false,10/19/2022,6,66,2762,590
true,10/26/2022,6,83,842,389
true,10/28/2022,6,80,1594,744
true,10/25/2022,6,62,43,373
true,10/19/2022,6,81,629,629
true,10/20/2022,6,15,2991,139
true,10/22/2022,6,13,1407,956
false,10/21/2022,6,78,2291,299
false,10/27/2022,6,46,2259,583
true,10/20/2022,6,11,1419,815
false,10/17/2022,6,80,390,284
false,10/22/2022,6,29,1612,974
true,10/18/2022,6,87,45,440
false,10/29/2022,6,13,1422,946
false,10/15/2022,6,79,548,745
true,10/21/2022,6,47,1314,848
true,10/24/2022,6,39,22,576
false,10/24/2022,6,69,509,988
true,10/29/2022,6,11,999,962
false,10/22/2022,6,3,2876,553
true,10/25/2022,6,25,1008,778
false,10/21/2022,6,27,151,245
false,10/20/2022,6,8,1495,674
true,10/22/2022,6,7,479,658
true,10/19/2022,6,12,883,368
false,10/28/2022,6,59,179,519
true,10/28/2022,6,9,1639,362
true,10/27/2022,6,67,2397,372
false,10/27/2022,6,87,1199,268
false,10/18/2022,6,90,2590,655
true,10/21/2022,6,93,739,639
false,10/16/2022,6,30,1865,954
false,10/26/2022,6,47,258,232
false,10/28/2022,6,48,1288,666
false,10/26/2022,6,87,2309,835
false,10/25/2022,6,20,2359,109
true,10/25/2022,6,53,2874,974
false,10/22/2022,6,1,573,287
true,10/26/2022,6,89,2837,330
false,10/20/2022,6,99,775,73
true,10/15/2022,6,28,1106,235
false,10/26/2022,6,96,985,328
true,10/21/2022,6,59,2952,408
false,10/16/2022,6,22,1661,586
true,10/21/2022,6,11,2717,581
false,10/19/2022,6,10,1293,446
false,10/29/2022,6,71,1235,553
false,10/17/2022,6,24,2055,37
false,10/15/2022,6,60,313,298
true,10/16/2022,6,69,2959,967
false,10/24/2022,6,30,757,165
false,10/27/2022,6,84,1394,958
false,10/27/2022,6,45,1037,118
true,10/16/2022,6,7,2944,41
false,10/25/2022,6,14,2792,102
true,10/28/2022,6,79,54,589
false,10/20/2022,6,18,2901,345
true,10/26/2022,6,70,1050,104
false,10/24/2022,6,59,2406,128
false,10/15/2022,6,62,1674,874
true,10/24/2022,6,65,593,602
true,10/26/2022,6,47,1769,593
false,10/21/2022,6,65,2674,424
false,10/17/2022,6,65,600,693
false,10/25/2022,6,79,851,306
false,10/24/2022,6,78,70,883
true,10/29/2022,6,94,2346,175
true,10/16/2022,6,89,1381,820
true,10/26/2022,6,86,170,878
true,10/15/2022,6,17,2297,988
true,10/21/2022,6,95,1724,395
false,10/20/2022,6,11,2967,549
false,10/22/2022,6,70,2848,839
false,10/21/2022,6,27,1374,292
false,10/15/2022,6,26,2864,270
false,10/18/2022,6,3,2963,898
true,10/19/2022,6,26,1137,226
false,10/21/2022,6,45,1091,911
false,10/20/2022,6,87,2922,155
true,10/24/2022,6,82,429,793
true,10/20/2022,6,40,1068,252
false,10/15/2022,6,41,366,787
true,10/24/2022,6,47,513,717
false,10/20/2022,6,9,1432,138
true,10/25/2022,6,96,789,639
true,10/16/2022,6,31,606,421
false,10/18/2022,6,75,2312,277
true,10/29/2022,6,40,2410,48
true,10/23/2022,6,80,245,601
true,10/25/2022,6,2,2196,762
true,10/21/2022,6,59,1351,154
false,10/26/2022,6,4,659,545
true,10/15/2022,6,86,1391,107
true,10/16/2022,6,66,2532,907
true,10/25/2022,6,64,410,296
true,10/17/2022,6,97,2753,529
false,10/25/2022,6,33,1309,2
false,10/26/2022,6,20,1802,33
true,10/26/2022,6,21,2036,713
false,10/17/2022,6,88,1079,801
false,10/19/2022,6,18,936,510
true,10/22/2022,6,9,2181,748
true,10/29/2022,6,99,494,749
true,10/17/2022,6,45,1833,333
true,10/22/2022,6,63,2305,471
true,10/24/2022,6,26,2552,945
true,10/16/2022,6,12,1031,363
true,10/15/2022,6,74,1572,857
true,10/25/2022,6,46,157,672
true,10/16/2022,6,56,1936,959
true,10/25/2022,6,91,723,641
false,10/16/2022,6,18,1260,981
true,10/21/2022,6,92,463,670
true,10/16/2022,6,20,748,463
true,10/25/2022,6,96,921,936
false,10/15/2022,6,93,353,542
false,10/20/2022,6,50,496,605
false,10/22/2022,6,25,957,181
true,10/28/2022,6,62,375,167
true,10/18/2022,6,67,1775,104
false,10/21/2022,6,87,1939,10
true,10/29/2022,6,88,1213,68
true,10/28/2022,6,76,2709,763
true,10/17/2022,6,92,460,613
false,10/19/2022,6,44,686,211
true,10/18/2022,6,74,172,213
true,10/27/2022,6,14,135,46
false,10/24/2022,6,69,1764,25
true,10/22/2022,6,31,2349,818
false,10/29/2022,6,4,442,54
false,10/18/2022,6,56,2164,315
false,10/29/2022,6,53,1678,800
false,10/25/2022,6,61,1520,692
true,10/28/2022,6,75,1143,105
false,10/28/2022,6,95,2822,633
false,10/26/2022,6,82,492,36
false,10/24/2022,6,68,1497,832
true,10/27/2022,6,72,2314,772
false,10/20/2022,6,36,2651,95
true,10/22/2022,6,94,572,775
true,10/28/2022,6,50,1748,224
false,10/29/2022,6,64,2739,287
false,10/23/2022,6,52,1464,889
false,10/28/2022,6,79,1092,24
false,10/21/2022,6,34,1974,93
true,10/20/2022,6,94,2411,589
false,10/27/2022,6,78,553,768
true,10/24/2022,6,76,136,252
false,10/26/2022,6,64,1518,179
true,10/25/2022,6,15,1587,817
false,10/25/2022,6,50,1077,145
true,10/18/2022,6,23,2624,270
false,10/16/2022,6,10,756,306
true,10/24/2022,6,11,760,595
false,10/27/2022,6,81,1929,353
false,10/16/2022,6,41,2347,17
true,10/27/2022,6,53,1885,995
false,10/26/2022,6,50,1148,172
false,10/29/2022,6,79,2964,945
true,10/23/2022,6,53,1444,640
true,10/17/2022,6,47,1227,904
true,10/23/2022,6,91,2709,367
false,10/27/2022,6,11,2496,695
true,10/27/2022,6,93,1008,14
true,10/18/2022,6,58,411,53
false,10/20/2022,6,19,260,400
false,10/24/2022,6,90,1306,605
false,10/20/2022,6,70,1174,618
true,10/23/2022,6,41,455,824
true,10/17/2022,6,6,1416,183
false,10/21/2022,6,23,1024,347
false,10/25/2022,6,19,2617,153
false,10/17/2022,6,57,1939,939
false,10/18/2022,6,58,1391,563
false,10/19/2022,6,3,2196,128
false,10/25/2022,6,4,389,918
true,10/18/2022,6,48,86,514
false,10/26/2022,6,77,1933,816
false,10/23/2022,6,37,1487,818
true,10/29/2022,6,18,2607,514
true,10/18/2022,6,40,439,398
false,10/27/2022,6,49,445,969
false,10/17/2022,6,26,1694,746
false,10/22/2022,6,49,894,332
true,10/27/2022,6,2,2570,22
true,10/25/2022,6,98,1062,735
true,10/29/2022,6,68,2325,129
false,10/18/2022,6,90,1625,72
false,10/17/2022,6,82,1639,806
true,10/18/2022,6,7,1996,996
true,10/29/2022,6,46,1816,288
false,10/27/2022,6,69,852,7
true,10/28/2022,6,50,2168,647
true,10/20/2022,6,65,1271,328
false,10/20/2022,6,48,519,1
false,10/15/2022,6,81,274,977
true,10/22/2022,6,83,2094,851
false,10/28/2022,6,30,1942,736
false,10/18/2022,6,100,2866,143
true,10/19/2022,6,41,2568,644
true,10/21/2022,6,72,2838,88
true,10/18/2022,6,8,605,2
true,10/16/2022,6,4,726,966
false,10/20/2022,6,14,2868,975
true,10/24/2022,6,40,2547,697
true,10/28/2022,6,54,2101,754
true,10/18/2022,6,95,2922,83
false,10/29/2022,6,82,1742,327
true,10/20/2022,6,6,543,522
true,10/25/2022,6,80,222,383
true,10/17/2022,6,19,2112,643
false,10/22/2022,6,71,2520,526
false,10/25/2022,6,69,2447,742
false,10/15/2022,6,14,67,463
false,10/27/2022,6,4,1672,104
true,10/25/2022,6,93,2215,451
true,10/26/2022,6,63,445,390
false,10/24/2022,6,45,630,210
true,10/15/2022,6,65,2214,503
false,10/27/2022,6,22,1352,543
false,10/16/2022,6,5,1801,123
false,10/15/2022,6,98,837,792
false,10/20/2022,6,67,2963,87
false,10/28/2022,6,40,1172,162
true,10/29/2022,6,95,958,240
true,10/18/2022,6,93,2400,198
true,10/21/2022,6,79,2650,506
true,10/22/2022,6,18,2929,928
true,10/27/2022,6,67,628,423
true,10/27/2022,6,56,1560,191
false,10/23/2022,6,23,1205,761
false,10/16/2022,6,74,1491,811
true,10/15/2022,6,75,2424,884
false,10/26/2022,6,32,1360,830
true,10/20/2022,6,21,2758,521
false,10/25/2022,6,18,2066,67
true,10/19/2022,6,83,112,373
true,10/21/2022,6,99,1032,17
true,10/17/2022,6,49,2216,515
false,10/17/2022,6,78,555,634
true,10/19/2022,6,38,2992,665
true,10/22/2022,6,77,1362,307
true,10/23/2022,6,30,832,45
false,10/20/2022,6,11,233,589
true,10/15/2022,6,46,582,908
false,10/28/2022,6,6,1845,876
false,10/26/2022,6,83,1314,887
false,10/23/2022,6,8,1639,240
true,10/29/2022,6,24,1050,883
false,10/20/2022,6,54,799,746
true,10/22/2022,6,54,1633,368
false,10/22/2022,6,62,808,177
false,10/15/2022,6,32,866,374
true,10/18/2022,6,100,1961,38
false,10/21/2022,6,26,2030,58
false,10/23/2022,6,87,1433,793
true,10/26/2022,6,9,1757,507
false,10/18/2022,6,97,2379,122
true,10/26/2022,6,77,2806,530
false,10/27/2022,6,71,407,920
false,10/15/2022,6,75,2284,72
true,10/18/2022,6,54,544,143
true,10/24/2022,6,69,2864,816
true,10/26/2022,6,83,939,395
true,10/20/2022,6,28,559,874
false,10/22/2022,6,91,2752,769
true,10/26/2022,6,16,2510,216
false,10/22/2022,6,68,1416,34
false,10/19/2022,6,52,1808,275
false,10/16/2022,6,90,2950,791
false,10/24/2022,6,36,1710,261
true,10/28/2022,6,96,2718,557
false,10/17/2022,6,68,2004,627
false,10/29/2022,6,90,655,648
false,10/28/2022,6,64,1783,383
false,10/23/2022,6,85,626,334
false,10/23/2022,6,87,2219,26
false,10/24/2022,6,50,1592,411
false,10/27/2022,6,42,79,740
true,10/17/2022,6,44,1663,177
true,10/26/2022,6,16,1552,317
false,10/27/2022,6,89,1471,909
false,10/22/2022,6,93,2179,611
true,10/23/2022,6,54,2430,240
true,10/15/2022,6,78,585,349
true,10/27/2022,6,31,2317,62
true,10/25/2022,6,47,1107,409
false,10/25/2022,6,95,217,403
true,10/28/2022,6,26,1982,559
false,10/20/2022,6,41,2204,221
false,10/24/2022,6,17,1929,959
true,10/26/2022,6,20,2117,781
false,10/19/2022,6,30,426,70
false,10/25/2022,6,71,263,945
true,10/25/2022,6,56,2041,435
true,10/25/2022,6,93,2320,541
false,10/22/2022,6,66,2806,368
false,10/28/2022,6,84,1086,311
false,10/28/2022,6,73,1698,92
true,10/28/2022,6,64,2368,459
false,10/20/2022,6,43,423,338
true,10/25/2022,6,90,2492,574
false,10/29/2022,6,96,1543,562
false,10/22/2022,6,56,477,424
true,10/19/2022,6,65,1777,803
false,10/20/2022,6,16,944,912
true,10/20/2022,6,82,1688,616
false,10/24/2022,6,72,2405,240
false,10/16/2022,6,61,1880,146
false,10/19/2022,6,50,2969,426
true,10/20/2022,6,9,2015,241
true,10/24/2022,6,57,1324,135
true,10/24/2022,6,47,2109,848
true,10/16/2022,6,9,1080,909
true,10/20/2022,6,29,77,72
false,10/27/2022,6,41,1587,616
true,10/22/2022,6,44,2428,102
false,10/23/2022,6,99,529,160
true,10/25/2022,6,82,1978,208
true,10/20/2022,6,99,475,7
true,10/27/2022,6,75,2652,646
true,10/24/2022,6,4,2695,642
true,10/19/2022,6,61,1030,909
true,10/26/2022,6,94,2830,697
false,10/22/2022,6,74,2801,209
false,10/18/2022,6,25,1576,72
true,10/27/2022,6,43,1822,558
false,10/21/2022,6,95,2088,495
true,10/19/2022,6,84,2403,352
false,10/19/2022,6,1,2400,143
false,10/25/2022,6,34,2333,434
false,10/25/2022,6,69,1728,903
false,10/22/2022,6,82,163,678
true,10/24/2022,6,61,2286,370
true,10/25/2022,6,69,656,730
false,10/16/2022,6,4,2121,596
true,10/22/2022,6,56,2850,145
true,10/18/2022,6,37,2414,474
false,10/21/2022,6,93,1361,615
false,10/25/2022,6,41,1386,708
true,10/20/2022,6,5,2707,922
false,10/25/2022,6,76,1018,707
false,10/27/2022,6,40,429,511
false,10/20/2022,6,70,2720,34
false,10/19/2022,6,66,266,143
false,10/24/2022,6,4,226,143
true,10/23/2022,6,57,2223,208
true,10/17/2022,6,64,809,137
true,10/21/2022,6,5,1663,587
false,10/29/2022,6,4,2515,873
true,10/16/2022,6,51,528,958
true,10/29/2022,6,1,1537,570
false,10/21/2022,6,24,549,814
true,10/24/2022,6,91,870,764
true,10/16/2022,6,71,705,190
false,10/25/2022,6,37,128,714
true,10/21/2022,6,50,1311,636
false,10/22/2022,6,25,867,286
true,10/16/2022,6,48,1279,504
true,10/15/2022,6,16,1205,864
true,10/25/2022,6,74,1688,667
true,10/19/2022,6,1,503,856
true,10/23/2022,6,51,1228,894
false,10/21/2022,6,75,408,443
false,10/23/2022,6,70,1204,981
true,10/27/2022,6,3,2381,236
false,10/22/2022,6,60,2833,20
true,10/25/2022,6,58,990,114
false,10/16/2022,6,89,2273,246
true,10/29/2022,6,27,2415,823
false,10/28/2022,6,87,1422,32
false,10/19/2022,6,81,1663,908
true,10/24/2022,6,75,1947,248
true,10/27/2022,6,88,1309,426
true,10/21/2022,6,70,806,293
false,10/17/2022,6,35,1893,844
false,10/23/2022,6,76,2621,879
false,10/27/2022,6,48,2979,748
true,10/29/2022,6,28,1742,634
false,10/15/2022,6,61,1203,551
false,10/29/2022,6,35,1973,851
false,10/20/2022,6,32,685,222
true,10/26/2022,6,50,1576,68
false,10/28/2022,6,56,2320,981
false,10/20/2022,6,46,2349,61
true,10/23/2022,6,67,1672,558
true,10/27/2022,6,52,2502,189
false,10/26/2022,6,35,1712,22
true,10/25/2022,6,52,2892,783
true,10/21/2022,6,94,2434,287
false,10/21/2022,6,43,2740,752
false,10/19/2022,6,29,2124,663
true,10/29/2022,6,21,744,644
false,10/22/2022,6,17,2259,42
false,10/19/2022,6,88,2246,475
true,10/19/2022,6,5,283,40
true,10/18/2022,6,87,2575,291
false,10/23/2022,6,30,2,214
false,10/22/2022,6,47,811,57
false,10/22/2022,6,98,1781,620
false,10/25/2022,6,86,531,172
true,10/17/2022,6,5,2710,151
false,10/17/2022,6,60,1965,859
true,10/29/2022,6,5,117,972
false,10/28/2022,6,61,1022,323
true,10/20/2022,6,54,326,440
true,10/22/2022,6,10,773,858
false,10/16/2022,6,60,957,865
false,10/27/2022,6,96,1195,683
true,10/25/2022,6,14,2991,820
false,10/29/2022,6,81,835,788
true,10/22/2022,6,6,2237,953
false,10/19/2022,6,38,1586,995
false,10/20/2022,6,78,1232,803
false,10/17/2022,6,26,2957,579
false,10/16/2022,6,86,1332,869
false,10/25/2022,6,5,2910,600
true,10/19/2022,6,64,2628,719
true,10/24/2022,6,6,682,728
true,10/20/2022,6,66,1411,984
false,10/17/2022,6,79,1724,257
true,10/19/2022,6,35,2825,606
true,10/25/2022,6,80,286,92
false,10/21/2022,6,19,2082,639
true,10/23/2022,6,27,156,349
false,10/20/2022,6,79,1057,894
false,10/20/2022,6,33,1077,467
false,10/23/2022,6,71,107,968
false,10/18/2022,6,23,2315,454
false,10/20/2022,6,73,1972,662
true,10/18/2022,6,20,709,346
true,10/18/2022,6,74,394,597
true,10/29/2022,6,10,2363,984
false,10/27/2022,6,3,2894,337
true,10/25/2022,6,4,2538,716
false,10/19/2022,6,48,2041,51
false,10/22/2022,6,17,317,92
false,10/28/2022,6,47,1215,660
true,10/28/2022,6,32,2336,677
false,10/26/2022,6,88,1934,147
true,10/23/2022,6,39,708,289
true,10/15/2022,6,42,2899,716
false,10/15/2022,6,68,157,415
true,10/20/2022,6,91,977,141
false,10/18/2022,6,71,212,521
false,10/21/2022,6,59,2714,756
true,10/19/2022,6,63,2051,525
true,10/26/2022,6,36,1428,281
true,10/24/2022,6,97,2231,817
true,10/18/2022,6,53,2425,905
false,10/28/2022,6,56,2704,559
false,10/15/2022,6,38,64,228
false,10/26/2022,6,14,1752,247
true,10/27/2022,6,96,1577,941
false,10/21/2022,6,16,521,367
true,10/16/2022,6,78,418,528
true,10/22/2022,6,60,2961,928
true,10/22/2022,6,25,838,113
false,10/29/2022,6,49,1252,242
true,10/26/2022,6,19,2857,15
false,10/25/2022,6,21,2967,862
false,10/15/2022,6,23,664,362
true,10/16/2022,6,63,543,966
true,10/23/2022,6,89,388,190
true,10/23/2022,6,9,1040,427
false,10/20/2022,6,35,2622,216
false,10/21/2022,6,37,1815,602
false,10/16/2022,6,80,500,820
true,10/21/2022,6,89,2124,630
false,10/29/2022,6,65,1213,376
false,10/16/2022,6,50,1539,137
true,10/21/2022,6,98,2595,796
false,10/25/2022,6,28,1350,141
true,10/17/2022,6,92,286,414
true,10/29/2022,6,81,1641,87
true,10/25/2022,6,68,1072,362
false,10/15/2022,6,80,764,330
false,10/15/2022,6,62,2865,69
true,10/26/2022,6,20,107,774
false,10/16/2022,6,45,2877,577
false,10/15/2022,6,65,1846,597
false,10/27/2022,6,75,1137,449
false,10/19/2022,6,37,277,216
false,10/24/2022,6,6,942,348
false,10/19/2022,6,84,589,376
false,10/22/2022,6,57,2909,947
true,10/20/2022,6,1,516,688
false,10/29/2022,6,100,842,554
false,10/22/2022,6,19,798,957
true,10/19/2022,6,51,1861,293
true,10/29/2022,6,56,1353,321
false,10/20/2022,6,14,2076,456
true,10/20/2022,6,38,2237,416
false,10/22/2022,6,35,2882,521
false,10/26/2022,6,41,1599,957
true,10/16/2022,6,14,712,191
false,10/29/2022,6,85,1872,764
true,10/23/2022,6,87,185,887
true,10/29/2022,6,20,1861,260
false,10/29/2022,6,16,896,916
false,10/24/2022,6,61,1138,397
false,10/21/2022,6,23,1451,531
false,10/29/2022,6,99,2465,764
true,10/23/2022,6,20,2718,330
false,10/18/2022,6,94,2223,173
true,10/22/2022,6,61,38,489
true,10/18/2022,6,70,2732,587
false,10/28/2022,6,94,863,70
false,10/26/2022,6,25,134,227
false,10/15/2022,6,2,1896,942
true,10/25/2022,6,87,2455,424
true,10/16/2022,6,13,263,559
true,10/26/2022,6,57,2461,356
false,10/27/2022,6,13,2203,147
true,10/24/2022,6,86,697,29
false,10/16/2022,6,34,106,389
false,10/25/2022,6,44,1145,286
true,10/26/2022,6,26,2073,245
false,10/16/2022,6,58,2272,393
false,10/17/2022,6,16,575,921
false,10/27/2022,6,34,2761,500
false,10/21/2022,6,32,2351,639
true,10/22/2022,6,80,1133,718
false,10/19/2022,6,44,859,867
false,10/26/2022,6,11,1097,980
true,10/25/2022,6,49,1163,418
false,10/22/2022,6,10,2089,789
true,10/29/2022,6,35,399,457
false,10/15/2022,6,52,2478,383
true,10/15/2022,6,38,165,427
true,10/26/2022,6,81,1703,932
